# of Epoch,# of Aggregation Epoch,Min. Aggregation Epoch,Max Aggregation Epoch,# of Push Mess.,# of Pull-Push Mess.,# of Pull Mess.,# of Outcome=FIRST,# of Outcomes=DOUBLE,# of Outcomes=REPLACE,# of Outcomes=UNSUCCESSFUL,AMD Counter,SMA Counter,DMA Counter,AMS Counter,AMD F.P. Prob.,SMA F.P. Prob.,DMA F.P. Prob.,AMS F.P. Prob.,Avegare (Estimated),Sum (Estimated),Sum Square (Estimated),Max (Estimated),Min (Estimated),Stand. Deviation (Estimated),Count (Estimated),Avegare (Actual),Sum (Actual),Sum Square (Actual),Max (Actual),Min (Actual),Stand. Deviation (Actual),Count (Actual)
1.455702696E9,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8409429330170303,2.5228287990510907,2.139097177981674,0.8996507580281067,0.7329372082897728,0.07646813760823881,3.0
1.455702697E9,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8409429330170303,2.5228287990510907,2.139097177981674,0.8996507580281067,0.7329372082897728,0.07646813760823881,3.0
1.455702698E9,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8409429330170303,2.5228287990510907,2.139097177981674,0.8996507580281067,0.7329372082897728,0.07646813760823881,3.0
1.455702699E9,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8409429330170303,2.5228287990510907,2.139097177981674,0.8996507580281067,0.7329372082897728,0.07646813760823881,3.0
1.4557027E9,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8409429330170303,2.5228287990510907,2.139097177981674,0.8996507580281067,0.7329372082897728,0.07646813760823881,3.0
1.455702701E9,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8409429330170303,2.5228287990510907,2.139097177981674,0.8996507580281067,0.7329372082897728,0.07646813760823881,3.0
1.455702702E9,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8409429330170303,2.5228287990510907,2.139097177981674,0.8996507580281067,0.7329372082897728,0.07646813760823881,3.0
1.455702703E9,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8409429330170303,2.5228287990510907,2.139097177981674,0.8996507580281067,0.7329372082897728,0.07646813760823881,3.0
1.455702704E9,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8409429330170303,2.5228287990510907,2.139097177981674,0.8996507580281067,0.7329372082897728,0.07646813760823881,3.0
1.455702705E9,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8409429330170303,2.5228287990510907,2.139097177981674,0.8996507580281067,0.7329372082897728,0.07646813760823881,3.0
1.455702706E9,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8409429330170303,2.5228287990510907,2.139097177981674,0.8996507580281067,0.7329372082897728,0.07646813760823881,3.0
1.455702707E9,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8409429330170303,2.5228287990510907,2.139097177981674,0.8996507580281067,0.7329372082897728,0.07646813760823881,3.0
1.455702708E9,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8409429330170303,2.5228287990510907,2.139097177981674,0.8996507580281067,0.7329372082897728,0.07646813760823881,3.0
1.455702709E9,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8409429330170303,2.5228287990510907,2.139097177981674,0.8996507580281067,0.7329372082897728,0.07646813760823881,3.0
1.45570271E9,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8409429330170303,2.5228287990510907,2.139097177981674,0.8996507580281067,0.7329372082897728,0.07646813760823881,3.0
1.455702711E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.2,3.370101675552103E-83,3.370101675552103E-83,3.370101675552103E-83,6.740203351104207E-84,0.5410593470076613,0.5410593470076613,0.44324189718704243,0.5410593470076613,0.5410593470076613,0.0,0.6666666666666666,0.8409429330170303,2.5228287990510907,2.139097177981674,0.8996507580281067,0.7329372082897728,0.07646813760823881,3.0
1.455702712E9,0.0,0.0,0.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,0.4000000000000001,3.145148807181352E-72,5.629302070251464E-76,5.629302070251464E-76,6.290297614362703E-73,0.8393746121345477,1.6787492242690953,1.4204505366027742,0.8933774744981764,0.7853717497709188,0.05400286236362697,2.0,0.8409429330170303,2.5228287990510907,2.139097177981674,0.8996507580281067,0.7329372082897728,0.07646813760823881,3.0
1.455702713E9,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.6,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606656E-72,0.8409429330170303,2.5228287990510907,2.1390971779816743,0.8996507580281067,0.7329372082897728,0.07646813760823953,3.0,0.8409429330170303,2.5228287990510907,2.139097177981674,0.8996507580281067,0.7329372082897728,0.07646813760823881,3.0
1.455702714E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.6,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606656E-72,0.8409429330170303,2.5228287990510907,2.1390971779816743,0.8996507580281067,0.7329372082897728,0.07646813760823953,3.0,0.8409429330170303,2.5228287990510907,2.139097177981674,0.8996507580281067,0.7329372082897728,0.07646813760823881,3.0
1.455702715E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.6,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606656E-72,0.8409429330170303,2.5228287990510907,2.1390971779816743,0.8996507580281067,0.7329372082897728,0.07646813760823953,3.0,0.8409429330170303,2.5228287990510907,2.139097177981674,0.8996507580281067,0.7329372082897728,0.07646813760823881,3.0
1.455702716E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.6,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606656E-72,0.8409429330170303,2.5228287990510907,2.1390971779816743,0.8996507580281067,0.7329372082897728,0.07646813760823953,3.0,0.8409429330170303,2.5228287990510907,2.139097177981674,0.8996507580281067,0.7329372082897728,0.07646813760823881,3.0
1.455702717E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.6,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606656E-72,0.8409429330170303,2.5228287990510907,2.1390971779816743,0.8996507580281067,0.7329372082897728,0.07646813760823953,3.0,0.8409429330170303,2.5228287990510907,2.139097177981674,0.8996507580281067,0.7329372082897728,0.07646813760823881,3.0
1.455702718E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.6,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606656E-72,0.8409429330170303,2.5228287990510907,2.1390971779816743,0.8996507580281067,0.7329372082897728,0.07646813760823953,3.0,0.8409429330170303,2.5228287990510907,2.139097177981674,0.8996507580281067,0.7329372082897728,0.07646813760823881,3.0
1.455702719E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.6,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606656E-72,0.8409429330170303,2.5228287990510907,2.1390971779816743,0.8996507580281067,0.7329372082897728,0.07646813760823953,3.0,0.8409429330170303,2.5228287990510907,2.139097177981674,0.8996507580281067,0.7329372082897728,0.07646813760823881,3.0
1.45570272E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.6,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606656E-72,0.8409429330170303,2.5228287990510907,2.1390971779816743,0.8996507580281067,0.7329372082897728,0.07646813760823953,3.0,0.8409429330170303,2.5228287990510907,2.139097177981674,0.8996507580281067,0.7329372082897728,0.07646813760823881,3.0
1.455702721E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.6,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606656E-72,0.8409429330170303,2.5228287990510907,2.1390971779816743,0.8996507580281067,0.7329372082897728,0.07646813760823953,3.0,0.8409429330170303,2.5228287990510907,2.139097177981674,0.8996507580281067,0.7329372082897728,0.07646813760823881,3.0
1.455702722E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.6,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606656E-72,0.8409429330170303,2.5228287990510907,2.1390971779816743,0.8996507580281067,0.7329372082897728,0.07646813760823953,3.0,0.8409429330170303,2.5228287990510907,2.139097177981674,0.8996507580281067,0.7329372082897728,0.07646813760823881,3.0
1.455702723E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.6,9.43488349130333E-72,9.43488349130333E-72,9.43488349130333E-72,1.8869766982606656E-72,0.8409429330170303,2.5228287990510907,2.1390971779816743,0.8996507580281067,0.7329372082897728,0.07646813760823953,3.0,0.8409429330170303,2.5228287990510907,2.139097177981674,0.8996507580281067,0.7329372082897728,0.07646813760823881,3.0
